year,month,day,dow,doy,quarter,is_weekend,days_to_eom,days_from_som,dim,is_last1,is_first1,is_last2,is_first2,is_last3,is_first3,is_eom_payday,payday_intensity,t_days,t_years,regime_pre2019,regime_2019,regime_post2019,sin_y1,cos_y1,sin_y2,cos_y2,sin_y3,cos_y3,sin_y4,cos_y4,sin_y5,cos_y5,sin_w1,cos_w1,sin_m1,cos_m1,sin_w2,cos_w2,sin_m2,cos_m2,hol_new_year,hol_womens_day,hol_reunification,hol_labor_day,hol_national_day,hol_vn_womens_day,hol_dd_1111,hol_dd_1212,hol_christmas_eve,hol_christmas,hol_hung_kings,tet_days_diff,tet_in_7,tet_in_14,tet_in_30,tet_before_7,tet_after_7,tet_on,tet_intensity,tet_post_recovery,hol_black_friday,promo_spring_sale,promo_spring_sale_since,promo_spring_sale_until,promo_spring_sale_disc,promo_mid_year,promo_mid_year_since,promo_mid_year_until,promo_mid_year_disc,promo_fall_launch,promo_fall_launch_since,promo_fall_launch_until,promo_fall_launch_disc,promo_year_end,promo_year_end_since,promo_year_end_until,promo_year_end_disc,promo_urban_blowout,promo_urban_blowout_since,promo_urban_blowout_until,promo_urban_blowout_disc,promo_rural_special,promo_rural_special_since,promo_rural_special_until,promo_rural_special_disc,is_odd_year,is_q1,is_q2,is_q3,is_q4,q3_odd_year
2015,6,23,1,174,2,0,7,22,30,0,0,0,0,0,0,0,0.0,-1653,-4.525667351129363,1,0,0,0.14782713347053048,-0.9890132145779883,-0.29240597695107734,0.9562942772197719,0.4305596169818739,-0.9025621398133328,-0.5592523247663436,0.828997489286572,0.6756562619728741,-0.7372168036994565,0.7818314824680298,0.6234898018587336,-0.9945218953682733,-0.10452846326765423,0.9749279121818236,-0.22252093395631434,0.20791169081776084,-0.9781476007338054,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,1,0.0,29.0,18.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,1,0,0,0
2019,9,24,1,267,3,0,6,23,30,0,0,0,0,0,0,0,0.0,-99,-0.27104722792607805,0,1,0,-0.9928872135356962,-0.11905873003404988,0.23642378142121298,-0.9716500376053585,0.9365905832039811,0.35042556906371225,-0.4594423522174453,0.888207591156989,-0.8271893372462485,-0.561923304683221,0.7818314824680298,0.6234898018587336,-0.9945218953682734,0.10452846326765299,0.9749279121818236,-0.22252093395631434,-0.2079116908177584,-0.9781476007338058,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,25.0,7.0,10.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,0,1,0,1
2020,6,22,0,174,2,0,8,21,30,0,0,0,0,0,0,0,0.0,173,0.4736481861738535,0,0,1,0.14782713347053048,-0.9890132145779883,-0.29240597695107734,0.9562942772197719,0.4305596169818739,-0.9025621398133328,-0.5592523247663436,0.828997489286572,0.6756562619728741,-0.7372168036994565,0.0,1.0,-0.9510565162951535,-0.30901699437494756,0.0,1.0,0.5877852522924734,-0.8090169943749472,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,1,0,0,0
2018,12,2,6,336,4,1,29,1,31,0,0,0,1,0,1,1,0.55,-395,-1.08145106091718,1,0,0,-0.4822058478963526,0.8760579434344281,-0.8448805268402667,0.5349550405091192,-0.9981227456866079,0.06124528180216964,-0.9039461929224017,-0.42764620926777314,-0.5856957398073518,-0.8105309990194816,-0.7818314824680299,0.6234898018587334,0.20129852008866006,0.9795299412524945,-0.9749279121818235,-0.2225209339563148,0.39435585511331855,0.9189578116202306,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,14.0,31.0,20.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,0,0,1,0
2016,12,16,4,351,4,0,15,15,31,0,0,0,0,0,0,0,0.0,-1111,-3.0417522245037647,1,0,0,-0.2426868445825954,0.9701046827361175,-0.4708632887360563,0.8822061909330864,-0.6708865180801575,0.741560031189844,-0.8307970168121246,0.5565755266413305,-0.9410336347451213,0.3383130181923033,-0.433883739117558,-0.9009688679024191,0.10116832198743272,-0.994869323391895,0.7818314824680296,0.6234898018587337,-0.20129852008866114,0.9795299412524943,0,0,0,0,0,0,0,0,0,0,0,-43,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,28.0,17.0,20.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,0,0,1,0
2016,7,19,1,201,3,0,12,18,31,0,0,0,0,0,0,0,0.0,-1261,-3.4524298425735798,1,0,0,-0.3108569682435036,-0.9504567035349151,0.5909121786151564,0.8067358905889147,-0.81241591448689,-0.5830783668499718,0.9534201253498682,0.30164559432857885,-0.9999531843608731,0.009676212407229028,0.7818314824680298,0.6234898018587336,-0.4853019625310808,-0.8743466161445822,0.9749279121818236,-0.22252093395631434,0.8486442574947507,0.5289640103269628,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,1,26.0,3.0,18.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,0,1,0,0
2015,7,13,0,194,3,0,18,12,31,0,0,0,0,0,0,0,0.0,-1633,-4.470910335386721,1,0,0,-0.19443122004766195,-0.9809161537413774,0.3814414490727919,0.9243930013415553,-0.5538929381563792,-0.8325879011014353,0.7052036118889403,0.7090048418584973,-0.8295982910008727,-0.5583607038182677,0.0,1.0,0.6513724827222223,-0.7587581226927909,0.0,1.0,-0.9884683243281114,0.15142777750457667,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,1,20.0,9.0,18.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,0,1,0,1
2022,7,29,4,210,3,0,2,28,31,0,0,0,0,1,0,1,1.0,940,2.5735797399041753,0,0,1,-0.45370308603134424,-0.8911529104063088,0.8086376511543126,0.5883070194512693,-0.9875365065492301,-0.15739011478661072,0.9514544127333379,-0.30778970172872777,-0.7082462315032508,0.7059654917638989,-0.433883739117558,-0.9009688679024191,-0.5712682150947924,0.8207634412072763,0.7818314824680296,0.6234898018587337,-0.9377521321470805,0.34730525284482006,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,0,1,0,0
2012,7,21,5,203,3,1,10,20,31,0,0,0,0,0,0,0,0.0,-2720,-7.446954140999315,1,0,0,-0.34336687399638804,-0.939201357453208,0.6449812683237445,0.7641983796838971,-0.8681676914867166,-0.4962709536721097,0.9857872803589409,0.16799832702298775,-0.9835378122597298,0.18070244009239203,-0.9749279121818236,-0.2225209339563146,-0.7907757369376986,-0.6121059825476627,0.43388373911755845,-0.9009688679024189,0.9680771188662042,-0.25065253225872086,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,1,28.0,1.0,18.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,0,1,0,0
2016,4,26,1,117,2,0,4,25,30,0,0,0,0,0,0,1,0.25,-1345,-3.682409308692676,1,0,0,0.9039461929224011,-0.42764620926777464,-0.7731383255706026,-0.6342374393978054,-0.2426868445825954,0.9701046827361175,0.9807065438204117,-0.1954857409322303,-0.5961040271552034,-0.8029072105849769,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.8660254037844387,-0.49999999999999983,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,1,0,0,0
2022,8,21,6,233,3,1,10,20,31,0,0,0,0,0,0,0,0.0,963,2.6365503080082138,0,0,1,-0.7621140503891487,-0.6474427960827475,0.9868505034357966,-0.16163565160110782,-0.5157444481311303,0.8567424725213031,-0.3190204483114526,-0.9477478322629705,0.9288394302558068,0.3704825404820964,-0.7818314824680299,0.6234898018587334,-0.7907757369376986,-0.6121059825476627,-0.9749279121818235,-0.2225209339563148,0.9680771188662042,-0.25065253225872086,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,0,1,0,0
2015,9,18,4,261,3,0,12,17,30,0,0,0,0,0,0,0,0.0,-1566,-4.287474332648871,1,0,0,-0.9753363880767837,-0.2207236509605022,0.4305596169818739,-0.9025621398133328,0.7852670068439955,0.6191572723971449,-0.7772136184407381,0.6292368324488441,-0.44216815196707115,-0.8969321743510069,-0.433883739117558,-0.9009688679024191,-0.4067366430758002,-0.9135454576426009,0.7818314824680296,0.6234898018587337,0.7431448254773942,0.6691306063588582,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,19.0,13.0,10.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,0,1,0,1
2014,9,6,5,249,3,1,24,5,30,0,0,0,0,0,0,0,0.0,-1943,-5.319644079397673,1,0,0,-0.9093882203647925,-0.4159483918249421,0.756517135610563,-0.6539738706764888,0.28004404847434183,0.9599871514317785,-0.9894848788166603,-0.14463635294482202,0.5431052396834348,-0.8396646346181307,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.43388373911755845,-0.9009688679024189,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,7.0,25.0,10.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,0,1,0,0
2020,12,26,5,361,4,1,5,25,31,0,0,0,0,0,0,1,0.25,360,0.9856262833675564,0,0,1,-0.07304518821104743,0.9973286321364752,-0.14570011528535065,0.9893288009584253,-0.21757660514828095,0.9760432474496963,-0.28829064070952054,0.957542952811671,-0.35746441556486397,0.9339267592294752,-0.9749279121818236,-0.2225209339563146,-0.9377521321470804,0.3473052528448203,0.43388373911755845,-0.9009688679024189,-0.6513724827222221,-0.758758122692791,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,38.0,7.0,20.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,0,0,1,0
2019,10,7,0,280,4,0,24,6,31,0,0,0,0,0,0,0,0.0,-86,-0.23545516769336072,0,1,0,-0.9945667569706337,0.1041007489354256,-0.20707028853384077,-0.9783260681421669,0.9514544127333379,-0.30778970172872777,0.40516452242075296,0.9142437912130239,-0.8670985522812102,0.4981366284784018,0.0,1.0,0.9377521321470804,0.3473052528448203,0.0,1.0,0.6513724827222223,-0.7587581226927909,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,0,0,1,0
2014,12,14,6,348,4,1,17,13,31,0,0,0,0,0,0,0,0.0,-1844,-5.048596851471594,1,0,0,-0.29240597695107734,0.9562942772197719,-0.5592523247663436,0.828997489286572,-0.7772136184407381,0.6292368324488441,-0.9272375462179548,0.37447367448688024,-0.9962102997023297,0.08697723131368601,-0.7818314824680299,0.6234898018587334,0.48530196253108104,-0.8743466161445821,-0.9749279121818235,-0.2225209339563148,-0.848644257494751,0.5289640103269624,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,26.0,19.0,20.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,0,0,1,0
2014,10,11,5,284,4,1,20,10,31,0,0,0,0,0,0,0,0.0,-1908,-5.223819301848049,1,0,0,-0.9850556718215013,0.172236243027682,-0.3393245761752893,-0.9406693531754186,0.8681676914867171,-0.4962709536721089,0.6383844591746649,0.7697176640069205,-0.6482618097757141,0.761417510953298,-0.9749279121818236,-0.2225209339563146,0.8978045395707416,-0.4403941515576344,0.43388373911755845,-0.9009688679024189,-0.7907757369376986,-0.6121059825476627,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,0,0,1,0
2015,10,21,2,294,4,0,10,20,31,0,0,0,0,0,0,0,0.0,-1533,-4.1971252566735116,1,0,0,-0.9410336347451197,0.3383130181923076,-0.6367278583821979,-0.7710886034432227,0.5102069876723101,-0.8600516436414427,0.9819471901866463,0.1891552687200393,0.15420404756268824,0.9880390233767511,0.9749279121818236,-0.22252093395631434,-0.7907757369376986,-0.6121059825476627,-0.433883739117558,-0.9009688679024191,0.9680771188662042,-0.25065253225872086,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,0,0,1,0
2015,11,7,5,311,4,1,23,6,30,0,0,0,0,0,0,0,0.0,-1516,-4.1505817932922655,1,0,0,-0.8035476485339116,0.5952404359043674,-0.9566081051665098,-0.29137764692875745,-0.3352760024840176,-0.9421199510456919,0.55746843743279,-0.8301981337405206,0.9989315138848578,-0.04621504698370649,-0.9749279121818236,-0.2225209339563146,0.9510565162951535,0.30901699437494745,0.43388373911755845,-0.9009688679024189,0.5877852522924732,-0.8090169943749473,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,0,0,1,0
2013,5,18,5,138,2,1,13,17,31,0,0,0,0,0,0,0,0.0,-2419,-6.622861054072553,1,0,0,0.6944521021088763,-0.719538934232584,-0.9993706508539969,0.03547255575312556,0.7437200839287408,0.6684911643103645,-0.07090046226091157,-0.9974833955766828,-0.641688797825113,0.7669651144255266,-0.9749279121818236,-0.2225209339563146,-0.2993631229733582,-0.9541392564000488,0.43388373911755845,-0.9009688679024189,0.5712682150947928,0.8207634412072761,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,1,0,0,0
2016,12,3,5,338,4,1,28,2,31,0,0,0,0,0,1,1,0.55,-1124,-3.077344284736482,1,0,0,-0.451785789832884,0.8921264484954345,-0.8061001043286311,0.5917792002101544,-0.9865006565801182,0.16375730385847118,-0.9540665500578387,-0.2995947563972601,-0.7157953492826635,-0.6983101158835592,-0.9749279121818236,-0.2225209339563146,0.39435585511331855,0.9189578116202306,0.43388373911755845,-0.9009688679024189,0.7247927872291199,0.6889669190756866,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,15.0,30.0,20.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,0,0,1,0
2018,9,19,2,262,3,0,11,18,30,0,0,0,0,0,0,0,0.0,-469,-1.2840520191649556,1,0,0,-0.9789888737409319,-0.20391367068311472,0.3992584296048835,-0.9168384298170765,0.8161603698771169,0.5778254499778006,-0.7321109433803463,0.6811854127788846,-0.5175855102531869,-0.8556314858488718,0.9749279121818236,-0.22252093395631434,-0.587785252292473,-0.8090169943749476,-0.433883739117558,-0.9009688679024191,0.9510565162951535,0.30901699437494773,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,20.0,12.0,10.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,0,1,0,0
2016,11,8,1,313,4,0,22,7,30,0,0,0,0,0,0,0,0.0,-1149,-3.1457905544147846,1,0,0,-0.7825970017677834,0.6225286602431057,-0.9743781260415392,-0.22491613435184774,-0.430559616981873,-0.9025621398133332,0.4383067230125209,-0.8988254650164431,0.9762766110869331,-0.21652708524480996,0.7818314824680298,0.6234898018587336,0.9945218953682733,0.10452846326765346,0.9749279121818236,-0.22252093395631434,0.20791169081775931,-0.9781476007338057,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,0,0,1,0
2019,8,31,5,243,3,1,0,30,31,1,0,1,0,1,0,1,1.0,-123,-0.33675564681724846,0,1,0,-0.8616928164028521,-0.5074302810827518,0.8744980560685747,-0.48502901968055895,-0.02580077239154163,0.999667104662347,-0.8483138696949906,-0.5294937001354318,0.8867210630829944,-0.4623048304798084,-0.9749279121818236,-0.2225209339563146,-0.20129852008866114,0.9795299412524943,0.43388373911755845,-0.9009688679024189,-0.3943558551133206,0.9189578116202297,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,1.0,31.0,10.0,0,999.0,999.0,0.0,1,32.0,1.0,0.0,0,999.0,999.0,0.0,1,0,0,1,0,1
2017,6,6,1,157,2,0,24,5,30,0,0,0,0,0,0,0,0.0,-939,-2.5708418891170433,1,0,0,0.42667408318992467,-0.9044054548343001,-0.7717727365467837,0.6358984534680745,0.9693168624606878,-0.24581460524014417,-0.9815381791978468,-0.19126631375382222,0.8061001043286317,0.5917792002101537,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,1,0,0,0
2014,11,15,5,319,4,1,15,14,30,0,0,0,0,0,0,0,0.0,-1873,-5.127994524298426,1,0,0,-0.7142921172691032,0.699847677146407,-0.9997913581495419,-0.020426457585556834,-0.6851112019949128,-0.7284384949335707,0.040844391543295756,-0.9991655196610109,0.7422809070869806,-0.6700888411055128,-0.9749279121818236,-0.2225209339563146,0.20791169081775931,-0.9781476007338057,0.43388373911755845,-0.9009688679024189,-0.40673664307580015,0.913545457642601,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,0,0,1,0
2014,8,19,1,231,3,0,12,18,31,0,0,0,0,0,0,0,0.0,-1961,-5.368925393566051,1,0,0,-0.7393922635959241,-0.673274892250183,0.9956284932063294,-0.09340183893100905,-0.6012710693734842,0.7990451183346701,-0.18598706431516163,-0.9825521929686117,0.8517119107469184,0.5240103253675764,0.7818314824680298,0.6234898018587336,-0.4853019625310808,-0.8743466161445822,0.9749279121818236,-0.22252093395631434,0.8486442574947507,0.5289640103269628,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,0,1,0,0
2017,11,3,4,307,4,0,27,2,30,0,0,0,0,0,1,1,0.55,-789,-2.1601642710472277,1,0,0,-0.8425720899866032,0.5385835804920232,-0.9075909860952637,-0.4198554536487849,-0.1350551158403447,-0.9908380875225533,0.7621140503891499,-0.647442796082746,0.9559793438440753,0.293433968966531,-0.433883739117558,-0.9009688679024191,0.40673664307580015,0.9135454576426009,0.7818314824680296,0.6234898018587337,0.7431448254773941,0.6691306063588582,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,0,0,1,0
2012,10,21,6,295,4,1,10,20,31,0,0,0,0,0,0,0,0.0,-2628,-7.195071868583162,1,0,0,-0.9350748843515574,0.3544502230989869,-0.6628750027453377,-0.7487300786901568,0.4651624991319044,-0.8852253099642831,0.9926289059345094,0.12119346147073698,0.23851257519407407,0.9711394088771659,-0.7818314824680299,0.6234898018587334,-0.7907757369376986,-0.6121059825476627,-0.9749279121818235,-0.2225209339563148,0.9680771188662042,-0.25065253225872086,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,0,0,1,0
2019,4,20,5,110,2,1,10,19,30,0,0,0,0,0,0,0,0.0,-256,-0.7008898015058179,0,1,0,0.9487718864399473,-0.31596187665790293,-0.5995514915196489,-0.8003361849976323,-0.5699010576127624,0.821713322596059,0.9596855068649522,0.2810760180331286,-0.03654700988811993,-0.9993319348786156,-0.9749279121818236,-0.2225209339563146,-0.743144825477394,-0.6691306063588585,0.43388373911755845,-0.9009688679024189,0.9945218953682734,-0.10452846326765287,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,1,0,0,0
2017,12,24,6,358,4,1,7,23,31,0,0,0,0,0,0,0,0.0,-738,-2.020533880903491,1,0,0,-0.12439450483979998,0.9922328391893008,-0.2468566254334839,0.9690520143313219,-0.3654839958133111,0.9308176238148564,-0.4784338202547005,0.8781236129591853,-0.5839514998576991,0.8117885474764618,-0.7818314824680299,0.6234898018587334,-0.9987165071710528,-0.05064916883871355,-0.9749279121818235,-0.2225209339563148,0.10116832198743385,-0.9948693233918949,0,0,0,0,0,0,0,0,1,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,36.0,9.0,20.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,0,0,1,0
2020,1,29,2,29,1,0,2,28,31,0,0,0,0,1,0,1,1.0,28,0.07665982203969883,0,0,1,0.4784338202547012,0.8781236129591848,0.8402480696078469,0.5422021592729844,0.9972495210773451,0.07411742515094437,0.9111686353326631,-0.41203363695942635,0.6029878670694714,-0.7977503570459932,0.9749279121818236,-0.22252093395631434,-0.5712682150947924,0.8207634412072763,-0.433883739117558,-0.9009688679024191,-0.9377521321470805,0.34730525284482006,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,1,0,0.8666666666666667,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,1,0,0,0,0
2013,10,8,1,281,4,0,23,7,31,0,0,0,0,0,0,0,0.0,-2276,-6.231348391512663,1,0,0,-0.9926289059345095,0.121193461470736,-0.2406002661322256,-0.9706242897934825,0.9343105477678194,-0.3564600964060315,0.4670649248774287,0.8842230238742044,-0.8211001178128883,0.5707841943569049,0.7818314824680298,0.6234898018587336,0.9884683243281114,0.1514277775045767,0.9749279121818236,-0.22252093395631434,0.29936312297335804,-0.9541392564000488,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,0,0,1,0
2014,5,28,2,148,2,0,3,27,31,0,0,0,0,0,0,1,0.8,-2044,-5.596167008898015,1,0,0,0.5610336262283677,-0.8277930117131022,-0.9288394302558068,0.3704825404820963,0.9767399525103048,0.21442729576751102,-0.6882375836422284,-0.7254853743958638,0.1626965717643897,0.986676150282409,0.9749279121818236,-0.22252093395631434,-0.72479278722912,0.6889669190756865,-0.433883739117558,-0.9009688679024191,-0.9987165071710528,-0.050649168838712906,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,1,0,0,0
2012,8,24,4,237,3,0,7,23,31,0,0,0,0,0,0,0,0.0,-2686,-7.353867214236824,1,0,0,-0.8048257371083452,-0.593511190196115,0.9553461622632788,-0.29548893422398215,-0.3291915385199954,0.9442631682782286,-0.5645884386042955,-0.8253725795023503,0.9993706508539969,0.035472555753127424,-0.433883739117558,-0.9009688679024191,-0.9987165071710528,-0.05064916883871355,0.7818314824680296,0.6234898018587337,0.10116832198743385,-0.9948693233918949,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,0,1,0,0
2016,1,18,0,18,1,0,13,17,31,0,0,0,0,0,0,0,0.0,-1444,-3.9534565366187544,1,0,0,0.3047192331091634,0.9524422234305676,0.580454927809098,0.8142923779467267,0.8009803309782905,0.5986906625177214,0.945320046913132,0.3261441535642696,0.9997451236925734,0.022576263041545485,0.0,1.0,-0.2993631229733582,-0.9541392564000488,0.0,1.0,0.5712682150947928,0.8207634412072761,0,0,0,0,0,0,0,0,0,0,0,-21,0,0,1,0,0,0,0.3,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,1,0,0,0,0
